日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码,股票名称
2025-05-26,11.55,11.73,11.81,11.43,180430.0,209946636.0,3.3,1.73,0.2,5.39,300333,兆日科技
2025-05-27,11.72,11.6,11.73,11.45,144562.0,167029799.0,2.39,-1.11,-0.13,4.32,300333,兆日科技
2025-05-28,11.6,11.37,11.73,11.31,155063.0,177118691.0,3.62,-1.98,-0.23,4.63,300333,兆日科技
2025-05-29,11.4,12.4,12.45,11.37,418848.0,505428140.0,9.5,9.06,1.03,12.51,300333,兆日科技
2025-05-30,12.49,12.1,12.58,12.05,280256.0,342309841.0,4.27,-2.42,-0.3,8.37,300333,兆日科技
2025-06-03,12.38,12.17,12.52,12.12,221233.0,272330692.0,3.31,0.58,0.07,6.61,300333,兆日科技
2025-06-04,12.18,12.23,12.34,12.0,181938.0,221291118.0,2.79,0.49,0.06,5.43,300333,兆日科技
2025-06-05,12.16,12.31,12.4,12.04,212680.0,259627995.0,2.94,0.65,0.08,6.35,300333,兆日科技
2025-06-06,12.3,12.19,12.56,12.13,184619.0,227424765.0,3.49,-0.97,-0.12,5.51,300333,兆日科技
2025-06-09,12.37,12.51,12.65,12.22,232788.0,290118628.0,3.53,2.63,0.32,6.95,300333,兆日科技
2025-06-10,12.47,12.18,12.5,11.95,203773.0,249023915.0,4.4,-2.64,-0.33,6.09,300333,兆日科技
2025-06-11,12.23,13.74,14.62,12.14,1102007.0,1548831967.0,20.36,12.81,1.56,32.92,300333,兆日科技
2025-06-12,13.21,16.49,16.49,13.17,1280503.0,1919273171.48,24.16,20.01,2.75,38.25,300333,兆日科技
